Transition_From*, Transition_To*, Variable*, Range_Lower_Limit*, Range_Upper_Limit*, Possible_Transitions, Executed_Transitions, Weight_Coefficient, Contrast, Significant, 
1, 2, dis_conflictosbio/distance_to_2, 3130, 3140, 11, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3140, 3150, 8, 2, 1.79091324093771, 1.79181995248933, 1, 
1, 2, dis_conflictosbio/distance_to_2, 3150, 3160, 11, 1, 0.586940436611775, 0.58718196028189, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3160, 3170, 16, 3, 1.42318846081239, 1.42442797897757, 1, 
1, 2, dis_conflictosbio/distance_to_2, 3170, 3190, 23, 2, 0.538150272442343, 0.538603270339985, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3190, 3200, 18, 6, 2.19637834904588, 2.19928343721331, 1, 
1, 2, dis_conflictosbio/distance_to_2, 3200, 3210, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3210, 3220, 9, 2, 1.63676256111045, 1.63763903148871, 1, 
1, 2, dis_conflictosbio/distance_to_2, 3220, 3230, 21, 2, 0.638233730999325, 0.638747235946058, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3230, 3240, 13, 1, 0.40461887981782, 0.404799912909325, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3240, 3250, 13, 2, 1.1847774373674, 1.1855329339061, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3250, 3410, 394, 46, 0.865964446320441, 0.880718591098329, 1, 
1, 2, dis_conflictosbio/distance_to_2, 3410, 3420, 27, 1, -0.368571008415661, -0.368813511860514, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3420, 3430, 21, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3430, 3460, 94, 1, -1.64307396354744, -1.64534587900807, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3460, 3470, 35, 3, 0.522401915474204, 0.523066573178484, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3470, 3480, 31, 2, 0.215376880179292, 0.215587813262899, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3480, 3510, 100, 5, -0.0549134495606199, -0.0550673577358773, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3510, 3520, 31, 2, 0.215376880179292, 0.215587813262899, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3520, 3530, 44, 2, -0.154996908117602, -0.155179455372623, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3530, 3540, 30, 2, 0.250468199990562, 0.250709394380552, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3540, 3550, 37, 2, 0.0273246486763521, 0.0273539946884596, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3550, 3560, 33, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3560, 3570, 31, 2, 0.215376880179292, 0.215587813262899, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3570, 3580, 33, 1, -0.576210373193906, -0.576634447224822, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3580, 3590, 39, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3590, 3620, 87, 1, -1.56482176664769, -1.56688146121589, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3620, 3630, 20, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3630, 3650, 55, 1, -1.09945851695845, -1.10054863200579, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3650, 3660, 19, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3660, 3680, 40, 2, -0.0549134495606199, -0.0549749094509585, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3680, 3690, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3690, 3700, 22, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3700, 3710, 21, 1, -0.10620674394817, -0.106267709768852, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3710, 3720, 14, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3720, 3730, 30, 1, -0.477770300380653, -0.478103584997553, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3730, 3740, 28, 5, 1.36346922611077, 1.36549614569672, 1, 
1, 2, dis_conflictosbio/distance_to_2, 3740, 3750, 14, 1, 0.324576172144284, 0.324726958574261, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3750, 3760, 24, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3760, 3770, 29, 3, 0.730041280252448, 0.730887508542792, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3770, 3780, 12, 1, 0.49163025680745, 0.491841535645649, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3780, 3790, 26, 1, -0.32935029526238, -0.32956254014784, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3790, 3800, 25, 4, 1.23129745300229, 1.23283977562639, 1, 
1, 2, dis_conflictosbio/distance_to_2, 3800, 3810, 18, 1, 0.0563121855496045, 0.0563419761840382, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3810, 3850, 111, 8, 0.334238083056021, 0.335478674985082, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3850, 3860, 25, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3860, 3870, 26, 1, -0.32935029526238, -0.32956254014784, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3870, 3890, 65, 5, 0.40461887981782, 0.405525690303076, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3890, 3900, 23, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3900, 3930, 82, 1, -1.50492362506662, -1.50683176085246, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3930, 3940, 30, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3940, 3960, 49, 4, 0.469157400955391, 0.469973353280308, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3960, 3970, 28, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3970, 3980, 29, 2, 0.286835844161437, 0.287107298942091, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3980, 3990, 23, 1, -0.201516923752495, -0.201638398452873, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3990, 4000, 29, 1, -0.442678980569383, -0.4429820038799, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4000, 4010, 27, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4010, 4030, 60, 3, -0.0549134495606199, -0.0550056910280964, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4030, 4040, 20, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4040, 4050, 22, 1, -0.154996908117602, -0.155088127920467, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4050, 4060, 32, 2, 0.18147532850361, 0.18165599936506, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4060, 4110, 82, 4, -0.0808889359638806, -0.0810726050777496, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4110, 4120, 22, 2, 0.586940436611775, 0.5874236884916, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4120, 4130, 17, 1, 0.116936807366039, 0.116996848321885, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4130, 4140, 17, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4140, 4150, 20, 1, -0.0549134495606199, -0.0549441623143942, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4150, 4160, 18, 2, 0.810083987925985, 0.810688246582337, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4160, 4170, 17, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4170, 4180, 24, 2, 0.49163025680745, 0.492052999807579, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4180, 4190, 17, 1, 0.116936807366039, 0.116996848321885, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4190, 4200, 20, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4200, 4230, 67, 3, -0.170745265085742, -0.171049541024759, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4230, 4240, 27, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4240, 4250, 21, 1, -0.10620674394817, -0.106267709768852, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4250, 4280, 63, 2, -0.528201154007545, -0.528959066559686, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4280, 4290, 24, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4290, 4300, 33, 2, 0.14868550568062, 0.148835913404082, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4300, 4310, 22, 1, -0.154996908117602, -0.155088127920467, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4310, 4320, 19, 3, 1.21554909603415, 1.21669786872519, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4320, 4330, 40, 2, -0.0549134495606199, -0.0549749094509585, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4330, 4340, 23, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4340, 4380, 86, 1, -1.5531257268845, -1.55515510785857, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4380, 4390, 30, 3, 0.692300952269601, 0.693116921084945, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4390, 4400, 16, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4400, 4420, 37, 1, -0.693993408850289, -0.694538548256656, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4420, 4430, 26, 1, -0.32935029526238, -0.32956254014784, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4430, 4440, 14, 1, 0.324576172144284, 0.324726958574261, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4440, 4450, 27, 4, 1.14032567479656, 1.14180748671025, 1, 
1, 2, dis_conflictosbio/distance_to_2, 4450, 4460, 21, 1, -0.10620674394817, -0.106267709768852, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4460, 4470, 15, 2, 1.01772335270423, 1.01841835683471, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4470, 4490, 39, 3, 0.40461887981782, 0.40516247214665, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4490, 4510, 41, 4, 0.664901978081487, 0.665960112467951, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4510, 4520, 18, 1, 0.0563121855496045, 0.0563419761840382, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4520, 4530, 14, 1, 0.324576172144284, 0.324726958574261, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4530, 4540, 21, 1, -0.10620674394817, -0.106267709768852, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4540, 4550, 17, 1, 0.116936807366039, 0.116996848321885, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4550, 4560, 19, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4560, 4570, 16, 1, 0.18147532850361, 0.181565618865814, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4570, 4590, 35, 3, 0.522401915474204, 0.523066573178484, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4590, 4600, 16, 1, 0.18147532850361, 0.181565618865814, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4600, 4610, 19, 1, -0.000846228290344083, -0.000846688892431947, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4610, 4620, 15, 2, 1.01772335270423, 1.01841835683471, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4620, 4640, 29, 3, 0.730041280252448, 0.730887508542792, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4640, 4650, 14, 1, 0.324576172144284, 0.324726958574261, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4650, 4660, 9, 1, 0.810083987925985, 0.810385998515822, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4660, 4670, 17, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4670, 4680, 11, 1, 0.586940436611775, 0.58718196028189, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4680, 4710, 37, 2, 0.0273246486763521, 0.0273539946884596, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4710, 4720, 13, 1, 0.40461887981782, 0.404799912909325, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4720, 4740, 25, 1, -0.288528300742125, -0.288710287983746, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4740, 4750, 16, 1, 0.18147532850361, 0.181565618865814, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4750, 4760, 7, 1, 1.09776606037777, 1.09812855422888, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4760, 4780, 25, 2, 0.447178494236616, 0.447570981423845, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4780, 4800, 27, 4, 1.14032567479656, 1.14180748671025, 1, 
1, 2, dis_conflictosbio/distance_to_2, 4800, 4810, 12, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4810, 4820, 12, 1, 0.49163025680745, 0.491841535645649, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4820, 4830, 11, 2, 1.38544813282955, 1.38626411811736, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4830, 4840, 17, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4840, 4850, 14, 1, 0.324576172144284, 0.324726958574261, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4850, 4860, 21, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4860, 4880, 32, 1, -0.544461674879326, -0.54485548485637, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4880, 4890, 14, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4890, 4900, 17, 1, 0.116936807366039, 0.116996848321885, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4900, 4910, 16, 2, 0.943615380550507, 0.944280137104576, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4910, 4920, 22, 2, 0.586940436611775, 0.5874236884916, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4920, 4930, 16, 1, 0.18147532850361, 0.181565618865814, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4930, 4940, 22, 1, -0.154996908117602, -0.155088127920467, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4940, 4950, 17, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4950, 4970, 40, 2, -0.0549134495606199, -0.0549749094509585, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4970, 4980, 23, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 4980, 5010, 56, 1, -1.11780765562665, -1.11892805580853, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5010, 5020, 19, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5020, 5030, 20, 2, 0.692300952269601, 0.69284470936802, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5030, 5040, 12, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5040, 5070, 44, 1, -0.871674586087742, -0.872431625175539, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5070, 5080, 10, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5080, 5090, 22, 1, -0.154996908117602, -0.155088127920467, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5090, 5100, 11, 1, 0.586940436611775, 0.58718196028189, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5100, 5110, 22, 1, -0.154996908117602, -0.155088127920467, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5110, 5120, 16, 2, 0.943615380550507, 0.944280137104576, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5120, 5130, 16, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5130, 5140, 23, 1, -0.201516923752495, -0.201638398452873, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5140, 5150, 20, 2, 0.692300952269601, 0.69284470936802, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5150, 5160, 15, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5160, 5180, 44, 1, -0.871674586087742, -0.872431625175539, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5180, 5190, 22, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5190, 5200, 21, 3, 1.09776606037777, 1.09885433151087, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5200, 5210, 25, 2, 0.447178494236616, 0.447570981423845, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5210, 5220, 18, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5220, 5230, 28, 2, 0.324576172144284, 0.324877886399938, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5230, 5240, 26, 3, 0.852643602344781, 0.853580603566699, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5240, 5250, 26, 1, -0.32935029526238, -0.32956254014784, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5250, 5260, 34, 2, 0.116936807366039, 0.11705695103563, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5260, 5270, 26, 1, -0.32935029526238, -0.32956254014784, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5270, 5280, 22, 2, 0.586940436611775, 0.5874236884916, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5280, 5290, 30, 2, 0.250468199990562, 0.250709394380552, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5290, 5300, 30, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5300, 5310, 20, 1, -0.0549134495606199, -0.0549441623143942, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5310, 5320, 32, 2, 0.18147532850361, 0.18165599936506, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5320, 5330, 23, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5330, 5350, 49, 2, -0.267474891544293, -0.267808818626726, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5350, 5390, 84, 5, 0.1295155895729, 0.129846720968191, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5390, 5400, 18, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5400, 5410, 18, 2, 0.810083987925985, 0.810688246582337, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5410, 5420, 16, 3, 1.42318846081239, 1.42442797897757, 1, 
1, 2, dis_conflictosbio/distance_to_2, 5420, 5430, 17, 1, 0.116936807366039, 0.116996848321885, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5430, 5440, 20, 2, 0.692300952269601, 0.69284470936802, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5440, 5450, 16, 1, 0.18147532850361, 0.181565618865814, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5450, 5460, 19, 1, -0.000846228290344083, -0.000846688892431947, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5460, 5470, 18, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5470, 5480, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5480, 5500, 33, 3, 0.586940436611775, 0.587665621507914, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5500, 5510, 13, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5510, 5530, 28, 1, -0.406311336398508, -0.406584099318361, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5530, 5540, 10, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5540, 5560, 34, 1, -0.60698203186066, -0.607436370861389, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5560, 5570, 12, 1, 0.49163025680745, 0.491841535645649, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5570, 5580, 17, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5580, 5620, 51, 3, 0.116936807366039, 0.117117115602717, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5620, 5630, 10, 1, 0.692300952269601, 0.692572719856911, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5630, 5650, 29, 5, 1.32090961169198, 1.32290627454958, 1, 
1, 2, dis_conflictosbio/distance_to_2, 5650, 5660, 9, 1, 0.810083987925985, 0.810385998515822, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5660, 5670, 16, 3, 1.42318846081239, 1.42442797897757, 1, 
1, 2, dis_conflictosbio/distance_to_2, 5670, 5680, 8, 1, 0.943615380550507, 0.943947633228261, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5680, 5690, 9, 2, 1.63676256111045, 1.63763903148871, 1, 
1, 2, dis_conflictosbio/distance_to_2, 5690, 5700, 13, 2, 1.1847774373674, 1.1855329339061, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5700, 5710, 9, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5710, 5790, 86, 1, -1.5531257268845, -1.55515510785857, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5790, 5800, 11, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5800, 5810, 6, 1, 1.28008761717172, 1.28048035128169, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5810, 5820, 8, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5820, 5830, 9, 1, 0.810083987925985, 0.810385998515822, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5830, 5920, 89, 8, 0.574517916613218, 0.576425539068496, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5920, 5930, 7, 1, 1.09776606037777, 1.09812855422888, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5930, 5940, 13, 3, 1.68555272527988, 1.6868829806852, 1, 
1, 2, dis_conflictosbio/distance_to_2, 5940, 5960, 19, 3, 1.21554909603415, 1.21669786872519, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5960, 5970, 13, 4, 2.07859531338949, 2.08050062340376, 1, 
1, 2, dis_conflictosbio/distance_to_2, 5970, 5990, 23, 3, 0.992405544719939, 0.993433310634454, 0, 
1, 2, dis_conflictosbio/distance_to_2, 5990, 6000, 12, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 6000, 6010, 14, 2, 1.09776606037777, 1.09849131116978, 0, 
1, 2, dis_conflictosbio/distance_to_2, 6010, 6060, 52, 12, 1.68555272527988, 1.69088925237709, 1, 
1, 2, dis_conflictosbio/distance_to_2, 6060, 6170, 74, 12, 1.24729779434873, 1.25196811907748, 1, 
1, 2, dis_conflictosbio/distance_to_2, 6170, 6180, 5, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 6180, 6200, 5, 2, 2.48406042149766, 2.48505785108257, 1, 
1, 2, dis_conflictosbio/distance_to_2, 6200, 6220, 3, 1, 2.19637834904588, 2.19686179844597, 0, 
1, 2, dis_presenciabio/distance_to_2, 0, 10, 42, 1, -0.824046537098487, -0.824743028838239, 0, 
1, 2, dis_presenciabio/distance_to_2, 10, 30, 159, 6, -0.34915292255856, -0.350521669003724, 0, 
1, 2, dis_presenciabio/distance_to_2, 30, 50, 154, 4, -0.734815403370545, -0.737183539372501, 0, 
1, 2, dis_presenciabio/distance_to_2, 50, 150, 2224, 73, -0.493703158513518, -0.520445546708906, 1, 
1, 2, dis_presenciabio/distance_to_2, 150, 160, 208, 4, -1.04230010311851, -1.04630972655473, 1, 
1, 2, dis_presenciabio/distance_to_2, 160, 170, 310, 11, -0.413022770986495, -0.416104743974511, 0, 
1, 2, dis_presenciabio/distance_to_2, 170, 940, 25651, 1086, -0.229295914503047, -0.694006966059204, 1, 
1, 2, dis_presenciabio/distance_to_2, 940, 950, 141, 11, 0.419886351948609, 0.421947499596263, 0, 
1, 2, dis_presenciabio/distance_to_2, 950, 960, 168, 6, -0.406311336398508, -0.407953501951296, 0, 
1, 2, dis_presenciabio/distance_to_2, 960, 980, 291, 21, 0.335626008330869, 0.338913942143926, 0, 
1, 2, dis_presenciabio/distance_to_2, 980, 1040, 835, 73, 0.544038415067565, 0.561234461541088, 1, 
1, 2, dis_presenciabio/distance_to_2, 1040, 1200, 1817, 196, 0.776841667100662, 0.839286666544024, 1, 
1, 2, dis_presenciabio/distance_to_2, 1200, 4170, 2913, 347, 0.888746764377098, 1.0170926772917, 1, 
1, 2, dis_viasrurales/distance_to_2, 0, 10, 1332, 144, 0.779312329259231, 0.82427110080617, 1, 
1, 2, dis_viasrurales/distance_to_2, 10, 60, 3449, 296, 0.52377532438482, 0.599081796405627, 1, 
1, 2, dis_viasrurales/distance_to_2, 60, 170, 6430, 451, 0.304984260227595, 0.386944077555239, 1, 
1, 2, dis_viasrurales/distance_to_2, 170, 180, 700, 35, -0.0549134495606199, -0.0560092388039148, 0, 
1, 2, dis_viasrurales/distance_to_2, 180, 260, 3713, 227, 0.157965321007257, 0.178333021042621, 1, 
1, 2, dis_viasrurales/distance_to_2, 260, 270, 366, 27, 0.359362288229699, 0.363850392896146, 0, 
1, 2, dis_viasrurales/distance_to_2, 270, 280, 395, 36, 0.589722079573652, 0.598578294068353, 1, 
1, 2, dis_viasrurales/distance_to_2, 280, 290, 251, 19, 0.387227137105951, 0.390573290481072, 0, 
1, 2, dis_viasrurales/distance_to_2, 290, 410, 3717, 236, 0.198282446819992, 0.224417890462945, 1, 
1, 2, dis_viasrurales/distance_to_2, 410, 420, 259, 11, -0.226007943760791, -0.227535062088826, 0, 
1, 2, dis_viasrurales/distance_to_2, 420, 430, 259, 8, -0.556485867846127, -0.559744173981559, 0, 
1, 2, dis_viasrurales/distance_to_2, 430, 480, 1014, 37, -0.384043209792738, -0.393703330760125, 1, 
1, 2, dis_viasrurales/distance_to_2, 480, 490, 285, 14, -0.0735359616586217, -0.074121503676688, 0, 
1, 2, dis_viasrurales/distance_to_2, 490, 500, 173, 7, -0.276552109695409, -0.277770116246485, 0, 
1, 2, dis_viasrurales/distance_to_2, 500, 510, 246, 12, -0.0808889359638806, -0.0814424583813434, 0, 
1, 2, dis_viasrurales/distance_to_2, 510, 520, 96, 6, 0.18147532850361, 0.182018425444821, 0, 
1, 2, dis_viasrurales/distance_to_2, 520, 530, 207, 6, -0.6220199092252, -0.624847755543176, 0, 
1, 2, dis_viasrurales/distance_to_2, 530, 540, 234, 13, 0.0563121855496045, 0.0567019387327389, 0, 
1, 2, dis_viasrurales/distance_to_2, 540, 550, 222, 8, -0.397008943736195, -0.399140626425267, 0, 
1, 2, dis_viasrurales/distance_to_2, 550, 560, 69, 1, -1.32998217557029, -1.33149636598823, 0, 
1, 2, dis_viasrurales/distance_to_2, 560, 570, 239, 11, -0.14192482655025, -0.142842857272659, 0, 
1, 2, dis_viasrurales/distance_to_2, 570, 580, 191, 7, -0.379500078947852, -0.381265214604645, 0, 
1, 2, dis_viasrurales/distance_to_2, 580, 590, 102, 3, -0.60698203186066, -0.608347155061401, 0, 
1, 2, dis_viasrurales/distance_to_2, 590, 630, 708, 17, -0.815400950105633, -0.82722768480764, 1, 
1, 2, dis_viasrurales/distance_to_2, 630, 640, 150, 2, -1.41453956359835, -1.41793628021133, 1, 
1, 2, dis_viasrurales/distance_to_2, 640, 660, 342, 7, -0.978694853163933, -0.985061621222629, 1, 
1, 2, dis_viasrurales/distance_to_2, 660, 670, 116, 5, -0.210566759272413, -0.211205942395776, 0, 
1, 2, dis_viasrurales/distance_to_2, 670, 680, 133, 3, -0.879396632181652, -0.881702303700338, 0, 
1, 2, dis_viasrurales/distance_to_2, 680, 690, 203, 8, -0.30403248727809, -0.305586126476113, 0, 
